Ticker,CurrentPrice,PriceWhenAdded,DateAdded,DayPercent,FiveDayPercent,TenDayPercent,MonthPercent,ThreeMonthPercent,YearPercent
RNG,52.15,52.15,08/08/22,,,,,,
AEM,45.00,45.00,08/08/22,,,,,,
CDE,3.22,3.22,08/08/22,,,,,,
